,agv39,azc81,bdb223,bsj154,bwr202,drs203,eno150,hgo132,jem139,mbd135,nby169,nfb200,npo218,ofz208,qmj73,rgm35,rva241,wdb83,yfm28
0,0.8993975969375635,0.5482114137294712,0.1202308018592193,0.05553655359053471,0.11043202758385495,0.9606964562432061,0.7594691519927738,0.8740499513184378,0.8075931239905594,0.6638296107315279,0.4284094580247696,0.9129173040173877,0.9405428234729356,0.7449465932877731,0.26157437580672693,0.7837339328912274,0.9340435596140562,0.0,0.7376418368864169
1,0.16794243398581565,0.11138323897990055,0.3534743922777436,0.05121844390640841,0.0036833664191996407,0.9391091130095555,0.8729213632135994,0.9003417906471908,0.8869805325096345,0.6808165883413767,0.7223858660514629,0.7936008038654702,0.8482127630842075,0.7790707906773585,0.24323074947174794,0.3389445225371015,0.9127179380329057,0.0,0.9265396686270343
2,0.0013743127181073955,0.4599708452144684,0.5941862829980995,1.0,0.9466446788729829,0.3996349225959289,0.3595024081884475,0.342766233129963,0.3356946047039868,0.544553591181984,0.6890020634497765,0.36460398225812773,0.9469274350340975,0.8866321761499815,0.8158872247752246,0.5554615715524076,0.4059115893843541,0.700434554886804,0.3960660262628314
3,0.551353454574391,0.09930473570315024,0.3782506854421288,0.591589331477781,0.6190869024476179,0.9016288000127851,0.9847719830456345,0.8023745292867622,1.0,0.2708410106857977,0.2981779665986328,0.4347985074740618,0.3955605708821984,0.077296155426122,0.24813093255640484,0.2744557236370343,0.8852008760998288,0.4763106697252031,0.9323710557840189
4,0.5784816413371597,0.46003688810173804,0.38728995272639366,0.8293064211204269,0.9550354146367042,0.4644859704866599,0.7452527286560653,0.6370818853353689,0.8164896502228175,0.9551520261400916,0.08699641340942688,0.7512281431830302,0.10413005431788902,0.47301332424660125,0.6458162604050396,0.12301098607539396,0.46709887743997236,1.0,0.8881556438807626
5,0.321250854817666,0.1816819966819183,0.8887447413920413,0.12977615815698135,0.13927574172967183,0.294989849945682,0.4408401819187385,0.08899025377711348,0.4654290556850889,0.2721062819631471,0.8416960488021163,0.19174010772178673,0.4614818133974592,0.1977483864255255,0.9479403932619035,0.1852304426400192,0.2293396579242355,0.0,0.14772934349611733
6,0.27179793597502033,0.8968401841439012,0.4681963140727131,0.291659263634948,0.38501684515069434,0.09659503098076576,0.658949736023935,0.22848558404664976,0.6211328070627299,0.7004390211073065,0.04126248027674695,0.6359320177987062,0.982001774846174,0.2918110783777239,0.8373644230443564,0.7686814353647228,0.08979444669980419,0.353755752199986,0.5698991734097747
7,0.593883693226747,0.35853950126910483,0.8671411538696335,0.0,0.03203302089453097,0.7562347067142878,0.3881438218575727,0.8011032938766909,0.27415923497717665,0.7465834326602829,0.789443042105339,0.07218241446279272,0.3342154053638755,0.9525048120499183,0.8993516698177967,0.9769379708501055,0.7060258361714018,0.23654735464387297,0.8807158013644569
8,0.5869042688873253,0.12154893302322867,0.5137272855085127,0.08714117414941269,0.21470799565351306,0.3588717715993458,0.38856242514011163,0.23314277069442563,0.3405945646834168,0.5779266648146857,0.6244912547350397,0.5952432667216567,0.18353530194460344,0.6436586386344292,0.3682924005270444,0.3554616921917998,0.28934010046080405,0.045115294865730626,0.8244661993534907
9,0.4002925296743214,0.9109254489703843,0.7898323740742712,0.40240798784142073,0.3664152650468412,0.2757726137055669,0.0415494405203235,0.3784170416360557,0.0,0.880156289925544,0.12144630735665296,0.5151114138377711,0.18314314103111018,0.5059357577585833,0.46177576063327275,0.05402796421014555,0.30945177528284973,0.3627184145788638,0.4201360011806531
10,0.025709495565130802,0.12367474394073796,0.09402514345733648,0.7592831430770932,0.7232053786385804,0.8158385348912427,0.9355034314451577,0.9621187201750467,0.7420015657420996,0.6272616531483481,0.7178924019925931,0.31224305487810367,0.8484368095859305,0.9521818592653251,0.028895452683541656,0.8534363029809249,0.877732142737738,0.754111492358484,0.21763054572912433
11,0.07953593192211283,0.7619492021400511,0.8512983240600368,0.2664052771185518,0.17927333069020013,0.44797317323505115,0.29393671592147164,0.4330810664238725,0.23579051567223347,0.2748682138564047,0.3362531621969129,0.7833859228171528,0.19935643761953248,0.31589143190019675,0.2911160140243799,0.7336594543539424,0.3326954467788217,0.1727474731503296,0.5847038228137891
12,0.4734774461309469,0.5976573383700776,0.15971957915787227,0.8199754993741978,0.8934025287798334,0.2755341264900065,0.032071771225972934,0.2830236573305518,0.060311513496442405,0.3771608552622083,0.24117403353335964,0.18137395737362627,0.16267717399179593,0.35555418695040686,0.9679736621738061,0.31489835640852903,0.23080879555396838,0.9625083843799891,0.24245321863420355
13,0.0602702047070649,0.4986678855184603,0.749857599289214,0.6228922104074386,0.5523123415378863,0.6803143355651166,0.042876891987938426,0.5603792990602622,0.22369542661001834,0.9985903436423069,0.7908993514744664,0.14383700461492566,0.1929051802767402,0.7461774717424768,0.7591702593333833,0.4544246852503593,0.4652893788660667,0.8344075671734881,0.5934723319938903
14,0.7038551187029105,0.6316724917803813,0.861694342653107,0.11026512376652484,0.07097072220159006,0.1753627304831081,0.2316191364426522,0.015487219434659832,0.31633913433156724,0.6967968553105747,0.7230900059774786,0.013959275633211643,0.47754795089764124,0.3074190480469615,0.5939219160162497,0.8445261427635126,0.08826401159299357,0.10568981345158152,0.7695112596699736
15,0.9755205293244921,0.44447821534757137,0.14527550173603554,0.17037180901624255,0.16473938167914004,0.0,0.844694408516839,0.0,0.862008918264008,0.776774566082158,0.001408358739456328,0.04462000844914493,0.6088530423579382,0.14610642973609966,0.7714143795352462,0.1599497234438696,0.0736276007146629,0.07480081214904709,0.02291210710458169
16,0.5418724990431186,0.13389226852227265,0.43256308584753,0.3410142731678266,0.2693144463820438,0.1936162224353939,0.2593621532815964,0.32697729180712554,0.12514113075511496,0.17792089023211088,0.891379622035644,0.6989606015390694,0.3655619744022566,0.9661844241646101,0.0280851644083423,0.6574352687350089,0.24846039828713973,0.19525461231090813,0.62659316592163
17,0.6066917830279803,0.6847351102363625,0.40073681638992464,0.284901763222762,0.2593304843008486,1.0,0.257059410430199,0.8266774772880053,0.34767539311739715,0.6649578964821549,0.13665593631171202,0.3867847101775638,0.4535619684965688,0.9039832910403885,0.80422542395862,0.8162356295501159,0.9102195547490727,0.0,0.8957452412149818
18,0.042721713560080476,0.4170899257916941,0.940133816661329,0.650547390893417,0.7867411362847953,0.46472024937985545,0.12935749915590722,0.441666098369411,0.15544221538862932,0.27238464908683635,0.16793214221725483,0.03651563746024489,0.9915941057878728,0.4085768754493918,0.47379305682776085,0.6556556199401852,0.4182930809727049,0.7518787449392003,0.1174139375429516
19,0.8339099453025184,0.2517997772000584,0.11889258880327436,0.07244215162653408,0.01644951010869411,0.5111240263604467,0.8774284282497131,0.3622396417735302,0.7203409175241465,0.012064418886555295,0.6863820758517326,0.193360758191768,0.48295423319199604,0.317057761500415,0.5532800742403107,0.8935943191349026,0.2972020434369733,0.11306556754903876,0.31805068877543796
20,0.6720647547262911,0.6228624907617492,0.39171006411421394,0.46248519710828967,0.4552916140624791,1.0,0.45121148051810267,1.0,0.2987399344549814,0.7859286728809001,0.0026723559182123546,0.9082498827992221,0.38137320152865806,0.7061789767302518,0.4350976699914255,0.6968406590838351,0.9929854904965064,0.374949289093028,0.1031450127356166
21,0.8522128333158858,0.11165911235093018,0.640163461337129,0.24386020027437214,0.10923350308944213,0.43765815581291334,0.6120082419892017,0.4404718639799381,0.782250262699472,0.7305355803730783,0.6457576326665329,0.4294102646512521,0.4889754791397828,0.3342611614490455,0.9166873888096257,0.8407137561077389,0.36407613565297914,0.08845486001806614,0.6586699336506338
22,0.3220736720648665,0.5259794496263761,0.7572067545520322,0.8285313395092766,0.7817849384276644,0.13016806377014611,0.7133910905789547,0.21492464093163155,0.7202114613246312,0.828747949275796,0.303448937959895,0.6484980317949821,0.8523716858894873,0.5836360289771096,0.918762001023586,0.3423579681591268,0.22057560707142365,0.7773252137655235,0.554161115653342
23,0.6893075881530599,0.7856739449848088,0.9184435824285023,0.11985049303723004,0.10812430987827282,0.31910977387328876,0.10228520121233331,0.3242335421037225,0.0,0.28707228084631053,0.8212534994372239,0.7687435008173096,0.35142357575118777,0.032824363292497605,0.7671662098869858,0.36768765872961484,0.24224692764001088,0.11627513355524394,0.8836090213834513
24,0.07487988789029854,0.8023141099683695,0.3036896003543228,0.059303919791940024,0.07707913619398898,0.7876018103567106,0.976523239221258,0.43534958311384064,0.8808861254672308,0.7752868163615617,0.17624002213823986,0.6639627827495302,0.08460290880006305,0.23709828800655786,0.45843280267840336,0.27981235567841156,0.6030972204724453,0.0,0.041411857913091765
25,0.027874925147325147,0.8958564479785631,0.8490167404249368,0.15204861464286465,0.15636663880850854,0.1158757187629523,0.49844151763677846,0.08618547690135459,0.46863487493531675,0.994347212766963,0.467690273135285,0.12982757324779315,0.26325307428311817,0.05988671191287365,0.05485544226777972,0.25730864894106353,0.07253885760809609,0.328400471007618,0.36849296966232536
26,0.2612043561557489,0.6593383604071974,0.794038529861239,0.079920594892545,0.07717712032579216,0.9242087936192519,0.6363691761160116,0.740650812701494,0.6143329758012586,0.4868231642531645,0.28636750699795854,0.08459204554435118,0.1951457268986312,0.8138492582912878,0.7387390909249746,0.3988552795901278,0.8169915701119748,0.04508933726275674,0.7159793686286693
27,0.9891378909825503,0.12424283917264956,0.0845561466140703,0.7780552624445884,0.6645127133810658,0.5870624825501929,0.9088613020140036,0.7867474991418534,0.9759015842522558,0.8104634645843548,0.16043819612584398,0.1445131895808106,0.3755959128009525,0.794542557306628,0.4031851319587729,0.4929143876364175,0.6674750088337998,0.6245841689245385,0.6260019729657765
28,0.13839981085071806,0.9340489851594027,0.052904447554293244,0.548919273352622,0.6423849860621773,0.20473013950833252,0.31535845122684514,0.0,0.33817106228930693,0.05943344407508755,0.08740752232453408,0.2231359665870294,0.3185542655651453,0.7720647001767633,0.433561413627101,0.18094957462006644,0.025572834193545724,0.6139022264734296,0.49463252467651797
29,0.5661304940901887,0.4577868213550428,0.13999756515703776,0.10801040372511117,0.05999024878171244,0.8384941609360286,0.9556947796473292,0.6080592256172836,1.0,0.4413717696286039,0.9150642182754304,0.8808206398073691,0.6029717002740836,0.7117979951084136,0.04573857390828895,0.1126054593936271,0.6520018622311504,0.0,0.2563062591199421
30,0.6029329488423985,0.43724129435998105,0.7605024693792706,1.0,0.8125165209488957,0.8373402190084582,0.8071330808453284,0.9394858126424751,0.7951987139816173,0.788160076087227,0.7569833826185598,0.903658857954996,0.568973514564726,0.6682294899009662,0.5168780900933152,0.8277830126715057,0.9515220036513868,0.821298584751381,0.9578513221787154
31,0.3056732603979406,0.8993866394437541,0.8690036761614315,0.5876575103671778,0.6482024696889034,0.7583842924373545,0.012107632300579652,0.6018840804651164,0.0,0.2713287847008018,0.00032960510536572674,0.33317015263958427,0.37539939682718737,0.34316955570755925,0.34653674072053164,0.7514818968983431,0.7002246357033726,0.6847512078722713,0.31563346589658714
32,0.08033523800765985,0.6948773690491582,0.7170455000841751,0.30501315007901486,0.4679310055043816,0.17082883047394537,0.6767051672739473,0.0,0.7501334230095903,0.5874289164460541,0.11546121570301748,0.9093572802966409,0.9012418889363049,0.40568218608927487,0.6176315880273561,0.08020791978510156,0.13719811702776585,0.3258544437773405,0.5883105578771962
33,0.8867657483019985,0.39089750666854406,0.20962418171117114,0.6498520694948953,0.6689842883396361,0.002690701650620805,0.926530874160295,0.15242800439855062,1.0,0.34651698376007,0.10030285758168644,0.8911624556796885,0.5177733806949106,0.1674639496215652,0.40047272629329855,0.6941276450834439,0.008460815496561636,0.750675316011932,0.025642128353232208
34,0.5834382703016068,0.10268247042612055,0.2307537659434692,0.9695145674092981,0.7827398424307732,0.1472168829777546,0.10343676211142738,0.27044536484373227,0.0,0.9051557194210679,0.6844974404287619,0.9308806959347888,0.6457468515000707,0.12368383652587811,0.7297775540996385,0.04611327748734817,0.21050541147999136,0.8883577545025786,0.2829612280875814
35,0.19570833973859403,0.9249142583800036,0.9293119622919758,0.8660239425400684,0.8072511559274809,0.3906319079925402,0.6794156201822362,0.6545286675681856,0.706150630002437,0.6999593254083084,0.8862163825774847,0.7648323239008002,0.20749337197084772,0.8319219110343247,0.50095445962995,0.8605748961792655,0.5570940101032014,0.8417896208880689,0.6433228778994036
36,0.34632656519904115,0.9549826831473286,0.21466240667904968,0.2815824404471014,0.2370561076134965,0.9998332405129041,0.8723724991015789,0.7416306364514101,0.8333647123783682,0.2823647486067652,0.1319952962519454,0.4548277685252914,0.9588451250551913,0.9598475810711016,0.13041990234022172,0.43494769381069986,0.8838239164942487,0.16081651680528197,0.4937057280183068
37,0.513281107194533,0.4455449432611036,0.017868797435358852,0.5278189267915971,0.5695455855507299,0.6078394784355711,0.12759808991954213,0.5994400187604165,0.11284391971795876,0.7887719047223819,0.8208697185451358,0.24379338657232508,0.5443402819407709,0.6022837139112027,0.17766949593887427,0.6608009564625004,0.6513568665108918,0.6840643462849696,0.9209772771542519
38,0.26724524783199166,0.7691214738293652,0.2606367306979511,0.3635838097649994,0.3983636652432547,0.7113686777817704,0.5549192976955833,0.8507427157329255,0.5620430086023641,0.6121064083631539,0.19164853119041825,0.7442554152659737,0.6572169637662519,0.955562664557638,0.4836699304943741,0.42494640557161056,0.8808667065485208,0.22475831543902006,0.9123480661039833
39,0.5744389850847264,0.3068136546043133,0.23066548973867085,0.5136881996793783,0.577011357005494,0.1747016346196788,0.7726925045345726,0.22339162316790329,0.7894806275925136,0.2874614984151279,0.2637140457960018,0.8314383625360894,0.6047955898005918,0.8887122208088029,0.7782424171272493,0.46448169737636,0.24523545096321897,0.5611923023238008,0.3921489642090603
40,0.9590952791901385,0.04683209197365301,0.5619905616674457,0.9090215204231902,0.7229524908581091,0.8694290200872691,0.7178309694679631,0.7388960076854902,0.5926021027685169,0.3826460074112641,0.401371973782229,0.2674151801507325,0.4727803564891181,0.2370243887395933,0.3608898916070017,0.583872159956855,0.8207294949062491,0.7494813797512547,0.13716668525084774
41,0.1598927065194038,0.8432264076309364,0.2149195168927921,0.9903057571122327,0.873985167243672,0.9296140830299916,0.8354668706001996,0.9356332919939071,0.9584704589934072,0.22529588997010908,0.11886101050237674,0.8615193381692847,0.08321882801169556,0.5849088290794099,0.5329396628484401,0.1551470658588684,0.8957426077869818,0.9860645236206309,0.20439447473433003
42,0.5115577213728243,0.23137440859790437,0.1771328086825683,0.6221742836873669,0.9004166850149811,0.21400870759886018,0.7926244233140208,0.13324722566056563,0.8617272410382028,0.6484876832795744,0.3327001578589347,0.9289904353326799,0.5545978876554569,0.8022621028458722,0.6374848101646836,0.6707533530736248,0.25194200860023475,0.9623011807248212,0.23449283339624782
43,0.9264492385567381,0.9297100852464131,0.627441308810598,0.20042384650580225,0.17024409531444018,0.5410115374196197,0.9046044331297927,0.7814539743942908,0.8917373852022912,0.3441390323083571,0.5115409026875701,0.8945139263430479,0.8013732213732445,0.5603711782153706,0.8791783928078971,0.2374062007080009,0.6489228979118801,0.21915173689861078,0.6750487330937951
44,0.8746758532842991,0.27732344769920403,0.1299784059195206,0.35870210581832973,0.4239075332975679,0.033207054548744126,0.6206039164567193,0.06896409964538378,0.6249758848093656,0.006252249518287067,0.9315571294547483,0.704036786865074,0.802118722238223,0.6209911882032728,0.29099952492585024,0.10786507174703241,0.010990172494714234,0.4782178792368714,0.5402909824150728
45,0.6776238233447286,0.07755283123546064,0.8517424584698152,0.2487817247564101,0.11128377973537729,0.0,0.5858401011749041,0.09861519339781565,0.41922457213914655,0.23641988720572094,0.6310688927818503,0.8767586579620787,0.06309147950322225,0.5911138486895244,0.015708942188287556,0.3714684123769123,0.001276969851690568,0.22416004286580266,0.935933306474607
46,0.6211669237406616,0.8633238741109939,0.7946961821717438,0.11228518674389476,0.054195820898399916,0.8236586393048734,0.6885514377502837,0.9756820451063648,0.8537945117718987,0.5466919195062175,0.12014035887752295,0.8303286679226736,0.9840679651772951,0.43800663887349567,0.7963527407386383,0.9046512468693855,0.7922751042466258,0.0,0.1396995041961162
47,0.22196194297664473,0.22250969640371876,0.5857378046866927,0.15951431096759644,0.17341719981380133,0.19554119246699253,0.7936300587333568,0.015250161020400638,0.9357321792633109,0.8724384283118728,0.614927470222096,0.8747685728370419,0.03793910551921653,0.08563981354690231,0.9044016998446858,0.4360650084875287,0.11723424781128222,0.19356646054101784,0.03984503479555157
48,0.2612480884476771,0.8082275775786816,0.1776599985404751,0.8147707550522184,0.9901339666375664,0.21673225893641795,0.1840832055901439,0.17687900817770008,0.12232771048546034,0.8186053690250361,0.28620088999767157,0.15311616610508272,0.31043730933936553,0.43362385460815533,0.8497246150883703,0.19048637207506158,0.10838793467526586,1.0,0.5400343685432871
49,0.12051282612121739,0.27077603297152886,0.048399370909441575,0.5942723273674732,0.5119094407750756,0.4573388598943604,0.494943146967433,0.46365100668057824,0.5488273256172437,0.051192184478791924,0.1314889453349748,0.6657875429782444,0.45260109083190614,0.6992692612802376,0.4106741581499873,0.1293537217823787,0.5109086419705527,0.5163632882797133,0.47512584738315233
50,0.6730828083733157,0.48448353892188323,0.05148751163062093,0.5652756329748528,0.46844934948499906,0.8153499673025995,0.3858164808887323,0.8479955099488752,0.39286102177000487,0.4465854382960416,0.14344508391177946,0.04369478677022309,0.5954642483875948,0.9027093986752674,0.28283902503704805,0.6357812887677641,0.9505512753836031,0.4490918127806828,0.0606154922731339
51,0.9935856941575102,0.050592722803173173,0.06653205610287571,0.29498323013486777,0.32636222539615123,0.7864335441470679,0.1353492057400073,0.9348300780781029,0.15748990273373964,0.09084373315206806,0.025978441696382637,0.8065090025324326,0.03705538013996368,0.9366985323104419,0.5688911784788809,0.26848574328452424,0.7812186629527955,0.2363720042166821,0.0012756403896599933
52,0.5707115295329086,0.8892479381781272,0.6244690773338089,0.5479666040368854,0.35915438963425406,0.4042844307582631,0.4449391777949764,0.3457534983463058,0.43308931766254494,0.22017280081222768,0.4340337085082463,0.07424271101596047,0.9662465670927252,0.4632638244348657,0.34448475276311086,0.37287941679132053,0.44378013276662,0.4415127271217516,0.044358842923390984
53,0.7369116886107931,0.7099816108807937,0.9456171252438824,0.738787687934251,0.6104539176359,0.40041059180887817,0.6829682253637589,0.2510142567871346,0.6077941098028639,0.002616152356338719,0.652359611583334,0.9946731098743803,0.9960001406542147,0.8258541459150298,0.15223391745927206,0.09801000621259381,0.3099202961806743,0.6317265151395192,0.4499260276060182
54,0.22031149173563414,0.12755173586183421,0.3515175642385936,0.6846397833213215,0.540101175760733,0.2376117965256947,0.5653761829864399,0.18973669080595743,0.6333716595268097,0.5865763869344301,0.3042554962374845,0.4139378149091666,0.761601587304495,0.6444495706716148,0.6342139076955857,0.9593321313986417,0.1559477929788895,0.5078918237959872,0.8166479331474994
55,0.03172213249846867,0.452121104657474,0.7742971539609077,0.05895356995663108,0.1343371240923218,0.7778571933236467,0.1335642001274674,0.6576003507837844,0.13654304982610055,0.6883703292565034,0.0015429751677386028,0.7046111937367705,0.8034591877346907,0.587391325953516,0.8674351043039025,0.6073879234774261,0.5966958272622299,0.33429037875355744,0.9773609033993361
56,0.21046241522810127,0.46469295569570834,0.8382346310998373,0.0,0.02792837971555595,0.19431485136270543,0.15767333300418473,0.2092640460208556,0.13381630030817632,0.23900008245595494,0.047283002330795076,0.28755834591724816,0.7724225286791784,0.5557872537396343,0.6216680059490547,0.6090280229300296,0.034450572761184795,0.0,0.5516164925376034
57,0.8692211230246509,0.4081462432477999,0.07908918842840085,0.6176834255759759,0.7075647744680431,0.8264652724459537,0.6768358024050881,0.9050679319374705,0.7922847983484005,0.5976483448552998,0.41420129226953506,0.615057385899718,0.17334114468931017,0.26217928112319866,0.5391163090083567,0.33564083131838074,0.8825771096037589,0.7383626371170953,0.04432028032593183
58,0.5922358133139312,0.20867874514301155,0.028555580577736772,0.45412049720030845,0.3228832272035298,0.70488343077661,0.5267739746568902,0.48014967166998523,0.4393058072573418,0.5313493887216945,0.3521650912868882,0.7786512585417551,0.2470733187021057,0.7817834793068972,0.617888717174306,0.45678005619943596,0.6203773342848918,0.38390802494115794,0.3590945850498789
59,0.6767581293344873,0.2559055996189644,0.5259034932918044,0.1119446876982372,0.16154950379911193,0.732910508519659,0.40846468976273986,0.5922360798175906,0.3257713627558267,0.8586899581877182,0.6792226321396638,0.07141206852227899,0.6583256875912479,0.3023197847984369,0.13300479825539258,0.5241573489344038,0.8003919040831358,0.24001838908755896,0.2647210708951182
60,0.6390236643931626,0.9353093632807059,0.4154280203020584,0.8716076406430286,0.8144321908516227,0.13139877904808922,0.8457977197357731,0.11123423773868704,0.8159414024004241,0.9952097675844767,0.5048456172405796,0.8860891813308085,0.0059582798328824405,0.9165896578726898,0.2874006530257679,0.5618539408348031,0.05007165911726974,0.7853262624265215,0.29925734218199396
61,0.274592307352187,0.7172372846599051,0.14847986378497635,0.5747267458550057,0.4850970137032057,0.30056648745950965,0.06957686086616499,0.5032320173681084,0.0192735527267456,0.6140804287012647,0.1767711711291019,0.1968534078806765,0.632231221453215,0.25460406639578514,0.1586452038823467,0.1030948465591125,0.3643077959491664,0.5434056413389566,0.3452777992499816
62,0.3841691746696754,0.5348378210186954,0.15018714118428267,0.8076351200326467,0.6919203429843224,0.6289678144591433,0.5574401195663715,0.4337272443067972,0.5386415385592318,0.9063639629179039,0.6246961629998414,0.5026461943234344,0.7510006634050418,0.9708753134663298,0.7518792168702143,0.11872381895240591,0.6072419348343202,0.7972200552445271,0.8406879197154115
63,0.3917924283749531,0.06906067620875933,0.6835144621645167,0.6979584094473624,0.7741318011307001,0.4466969193550733,0.6585660042340545,0.38465876478551175,0.5413555019493884,0.7497872245717326,0.1844088652997966,0.49843462766944513,0.3817749021601401,0.7990846325763563,0.2712490269481226,0.4677156488109032,0.30240239405011626,0.7719913345921235,0.1865113338270029
64,0.7556558735867472,0.4836244694629672,0.5215994588987721,0.0,0.13361761957718576,0.0,0.5648962544721643,0.011678806112180218,0.6408873632432275,0.4510005367545502,0.9169369764380759,0.5644706293105601,0.5802114522051068,0.32794639101780043,0.669922567534307,0.7577827451444562,0.020079383238728044,0.18208194315379858,0.9153312501966755
65,0.5533347966839842,0.5646833527328423,0.17605253217150718,0.7853259877870878,0.7083713107520754,0.5464505578901568,0.400119129213205,0.3511278282506612,0.4700886128068559,0.3806115180899269,0.6405615394053286,0.5777999867878217,0.8233626287249689,0.29032012161730125,0.4786971708208627,0.8214495148418566,0.4815887038676907,0.8114148116535971,0.9744745950826379
66,0.8192691622432605,0.3359130978177882,0.30800566760226744,0.7785826204236044,0.7511099615937321,0.3508147418971493,0.44967966663084913,0.3992293656443012,0.5143680884609012,0.8091173691071399,0.44274222158337295,0.42263760317900567,0.802192548695274,0.8811139111117063,0.500781689611573,0.3100699116778204,0.33730161937167635,0.7799288672906719,0.9573103042002573
67,0.36808912442964437,0.9699424186496152,0.7416915850688451,0.823551623675601,0.8057854754665108,0.6157309526708022,0.07112424465776779,0.5958461834612644,0.010894711125879974,0.17807633912650223,0.962593619481855,0.469736880350216,0.8620512203071705,0.4781313962872954,0.11925935928509024,0.44739032893410324,0.6609796983085554,0.7263555767013148,0.1274102617171986
68,0.17339752985082224,0.8005045076106846,0.08051301158880597,0.8839467559075701,0.8376543811835984,0.3063931006813451,0.1206806897921936,0.3305185084068796,0.3531641492385028,0.13454798209081453,0.9835858684613589,0.3751605871038388,0.8675685731265109,0.8431251609550603,0.6475040096841443,0.1414797356517702,0.3248194271700391,0.9290848720950636,0.2688804001102544
69,0.9399847814204693,0.16768512711524408,0.6480619869384652,0.2872841993076628,0.21787475492321073,0.06894062759517566,0.7397727211764435,0.2185993774500289,0.8383497227183011,0.9533275193009046,0.9557542681263111,0.3703295009734354,0.7260582072248298,0.7970849915351075,0.47704887766952453,0.6062228221111912,0.1898888731097481,0.1560012494733491,0.9993375017974042
70,0.9689424644115375,0.10198581799902973,0.5155909909526426,0.75458994873612,0.9652184188593294,0.39750961977840377,0.21553368041201781,0.7962235959163916,0.06108318158768275,0.42193121628937313,0.3334286190981637,0.2815739670649189,0.3716846767459199,0.2789395765798728,0.46371904624925264,0.5093069000094839,0.6058790555460962,0.8836620166206973,0.5017039162948953
71,0.5834593006257252,0.05060531253634615,0.9058835189566364,0.5784107749732315,0.42080566141646714,0.7733373218419511,0.0976812981796169,0.9519647205908287,0.0,0.9189812489141029,0.5067808352195251,0.4402093375812235,0.5057763136591132,0.71827526666245,0.37442498851849626,0.1492158820178333,0.9264884085458168,0.474595197479316,0.5327442656674808
72,0.5070627492159188,0.3571872037010507,0.035914943804456145,0.8650149130942915,0.9344754479678792,0.34543797525145736,0.7040762088961323,0.4649263568425,0.7318689475046765,0.7979404149333323,0.39982169028508474,0.6273064893871706,0.04407522286631238,0.9822346302010745,0.7372309792273904,0.040870583092298296,0.3575315112072628,1.0,0.6421914832731319
73,0.45793746632725685,0.5908940229054627,0.37948848353857834,0.7460956631877714,0.7202484641121382,0.6429759499669133,0.8909476120161859,0.8285119181226449,1.0,0.45942587605216123,0.11307658188123548,0.8429580348457846,0.43976826028059335,0.7699913808118038,0.09477233176615474,0.33524559931714115,0.6644876084013759,0.7084607660649295,0.5426828278127512
74,0.7064697209693814,0.08935597490990888,0.9570007767363469,0.1456623823121706,0.15314999588686373,0.49145074824286533,0.8191002630231979,0.30117149438956997,0.8226171831281667,0.6539102776514353,0.11851807601507403,0.7119588188242294,0.8953048113015217,0.09940038158390718,0.5146921062775273,0.9654600339729734,0.23698110879708456,0.1237648475928685,0.16700653100500984
75,0.9480390376262904,0.43468796629518547,0.3325270401202367,0.46115962481690553,0.4712852070410394,0.2233471490129133,0.5255651149565055,0.18941552049409752,0.5508890146776175,0.9929149083991503,0.12610550580267166,0.3379760056691894,0.5612214351828542,0.857354261950013,0.2727693151793895,0.07290818734701887,0.18268810796251178,0.4965997329611517,0.7061447106620168
76,0.9049078115442374,0.7310156854823553,0.9968301451492183,0.18925149556664372,0.2977543691866873,0.5334314674814884,0.46445122347270285,0.7127299152526909,0.47677072799697817,0.16756866969026596,0.6738923539132518,0.631688378072447,0.22110101171568697,0.753311761700959,0.22993947651150837,0.1390591870115956,0.6503336186296866,0.47650136195133225,0.06264223662716106
77,0.737597107309487,0.6882938524796278,0.8443350122451204,0.44288574065765873,0.27931892935638136,0.3895943719225141,0.16780465881565576,0.2852428099907015,0.22181045672724625,0.9518376987899354,0.04881359878889813,0.02627721007277639,0.568882928944409,0.261395295388819,0.9339294286667985,0.6515203554848377,0.23806177751289326,0.005796546272012593,0.4769144824151156
78,0.9850990960726478,0.6362004379547928,0.4028463930421632,0.0,0.05901517656203781,0.9622578841118269,0.7393312112951768,0.9489502504361216,0.7645727023803833,0.6236758980553722,0.519696914509923,0.22965126559167526,0.5123600057069037,0.8816559016004567,0.43177464531723553,0.3429999856500159,0.8864199819945369,0.1304869873787811,0.8012440734284328
